看过,2014-11-16 12:34:11,3.0,0,★★★虽然你们都在黑子丹，但是实话讲，人年纪也不小了，拍个电影还打的这么咚咚咚拳拳到肉，破案和武打也挺新颖，一年还接这么多片，虽然叶问的口碑也被糟蹋的差不多了，但是算的上业界良心了。问题是，反派宝强哥太出戏了，小甄你还每次都找人家。
看过,2017-01-23 22:07:33,4.0,1,打戏好看
看过,2015-01-15 22:02:25,4.0,1,甄子丹近些年的代表作。
看过,2014-12-14 14:44:16,4.0,1,14.12.14，侠以武犯禁，跟武侠风格有点像。 期待道士下山，如果能拍 龙蛇演义 星河大帝也不赖。
看过,2014-12-15 23:27:28,4.0,1,香港动作。
看过,2014-12-26 12:48:52,2.0,0,剧情太单薄了，设定简直是扯淡。。。动作戏也没让我眼前一亮的东西。。。王宝强其实演得还是合格的。。。
看过,2014-10-25 17:50:31,2.0,4,甄子丹看长相都越来越尼古拉斯凯奇，炒啊炒啊炒冷饭，炒的都馊掉了好么。宝宝宝强你面部表情那么丰富多采以后就别说台词了，两者你放弃一个吧，两个同时进行就像一个不会爆炸的闷弹。片名不如改成《武林去哪儿了》吧，都去干副业了
看过,2015-12-01 14:49:54,4.0,1,武打片 
看过,2014-12-06 10:21:23,4.0,1,竟……竟然被王宝强帅到……捂胸口咳血，这不科学。。。（明明全程都在瞪眼呲牙用力过猛）（片尾的认人大会才是重点！囧叔是兵器王QWQ！
看过,2017-01-03 22:34:38,4.0,1,片子不错，宝强牛逼，片名傻逼
看过,2014-12-10 22:38:13,3.0,0,功夫戏放置在当代社会，男一协助警方破案对抗男二的剧情线不出色但也勉强及格。“先练拳次练腿，后擒拿用兵器，由内而外”，作为致敬电影，各路大侠助阵露脸，然动作设计少有惊喜。王宝强演这类狠角色自是一亮点，既往形象和特色声线容易让人出戏，但已努力做到皮糙肉厚、面目狰狞，还是颇有气场
看过,2014-12-15 21:38:13,4.0,1,还是值得一看。
看过,2015-01-13 07:19:06,4.0,1,"其实打得还是蛮好看的,宝强蛮搞得."
看过,2014-12-30 18:44:49,4.0,1,耍刀耍枪都是花儿，抄的起大杆子，练的了一个绷拔压盖挑扎才是行家！
看过,2016-04-30 21:05:05,4.0,1,演得傻了点，动作戏拍得还是很爽的。我还以为封于修最后能徒手接子弹呢[笑cry]。
看过,2014-12-16 23:04:16,3.0,0,看画面看动作，还是不错的，其他的没必要扯了，香港警察也真是弱爆了，其他老明星撑场感觉很温馨哈。
看过,2014-12-10 21:28:41,3.0,0,对宇宙最强不能要求更多了，天下第一，棒棒棒！
看过,2015-01-06 19:50:24,3.0,0,王宝强真心只适合演喜剧。以及，王宝强撕名牌的时候怎么没有这么英勇呢
看过,2014-11-09 20:02:28,3.0,0,这个算杀人技？花哨了点
看过,2014-12-28 22:01:04,4.0,1,论剧情自然是俗套，致敬武术实不能不进行推荐
看过,2014-12-13 17:33:48,3.0,0,动作挺过瘾的不假，看得出这部片的整体态度还是挺诚恳的，可是剧情上甄子丹自叶问后就一直为人诟病，难以突破啊。ps.宝强你说话能不能有点底气。。咋就那么傻根儿呢。。
看过,2014-11-15 00:56:49,4.0,1,亮点在武打上！很精彩！
看过,2015-07-09 20:36:36,4.0,1,100min 结尾加分，动作也不错啊。
看过,2017-01-03 20:20:53,3.0,1,王宝强演技秒了甄子丹
看过,2015-01-06 01:15:34,5.0,1,虽然剧情不怎么样，但武打设计效果很好，值得一看。也不知道导演为什么要找王宝强沿反派，基本上毁了这角色啊
看过,2014-11-05 17:42:41,3.0,0,想法有趣，细节捉急，尚缺火候，但就冲着这是“甄子丹近九部的最佳”这个点就必须给个及格，王宝强没你们想象的差，甄子丹也依然和他的电影一样，打起来衬出配角，文戏起来尿翻全场，反派动机好评：哪有这么多废话，我就是想做天下第一！
看过,2015-01-10 10:18:23,4.0,1,国产片能拍成这样算不错啦
看过,2015-02-27 23:36:21,5.0,1,很有诚意的功夫片，剧情是硬伤，应该四星，一星拉水军。
看过,2015-02-14 19:00:18,5.0,1,其实真的不错啊。。。
看过,2016-08-21 23:20:17,4.0,1,打的好看啊，演的也好，宝强要是能把口音控制一下就完美了。
看过,2014-12-12 20:01:29,2.0,0,少林宝强，能打，任性。
看过,2015-01-07 22:36:01,4.0,1,文戏可以再简单一点，武戏还需更多！！！围捕王宝强这段真的没必要。王宝强打败内家拳高手，再杀了甄的师妹，最后对决，最终甄子丹忍着丧妻之痛不杀王宝强。5星！！
看过,2014-12-18 23:13:35,4.0,1,三星半 人家打的很认真
看过,2015-02-04 10:42:33,4.0,1,功夫是杀人技。 作为一个武打片，本片还是不错的。 王宝强牛逼
看过,2014-12-05 23:31:21,0,0,为什么气氛很严肃，我还是想笑
看过,2014-11-05 15:51:38,4.0,3,看到那么多一星两星，拉一下评分。三星半吧。
看过,2016-02-20 19:46:32,5.0,1,打戏精彩，场景创意！特别是最后一个！最后的幕后致敬看的我十分感慨！还有，王宝强居然也是有腹肌的，不知道真的假的……
看过,2014-12-06 22:39:19,3.0,0,这是向武术片致敬啊！
看过,2014-12-16 08:53:51,4.0,1,打了玻尿酸的甄子丹大战得了神经病的灰太狼，杨采妮扫尾~最后向众多幕后大佬的诚意致敬还是挺感人的！
