看过,2016-10-04 22:32:53,5.0,1,无敌神剧，各种影帝飚戏，感想很多。
看过,2016-12-30 15:55:58,5.0,0,新男神崔中石啊！看了这个句才觉得上海话好听……
看过,2014-10-26 21:41:37,5.0,0,制片方也太会挑演员了吧，这么强的卡司，这么好的卡司！
看过,2017-03-11 15:13:50,4.0,0,大时代每个人的抉择。戏骨多，除了男一女一女二不待见，其余都很出彩。就是太长了，看了前面25集＋最后1集。虽然砍掉一半，发现还是完全看得懂各种评论，也知道了每个人的结局。毛泽东对新中国的形容印象较深。就是不能细想每个人现实中的命运。
看过,2016-10-19 16:23:45,5.0,1,良心之作。
看过,2017-08-20 22:36:07,4.0,0,良心好评！
看过,2015-02-24 06:26:02,5.0,0,同志们都太苦逼了
看过,2018-01-01 18:05:07,5.0,0,马汉山是我男神 中国悠久的历史有一个作用就是可以借古喻今
看过,2014-11-06 15:08:15,5.0,0,国民党的并非败在山中贼，而是败在心中贼。但这也是无可奈何的，最初先总理靠苏俄援助起家，而校长则上了江浙财团的船来与汪主席抗衡。江浙财团靠校长反共清党之后将校长一脚踢下船，校长不得不通电下野，赶紧死乞白赖地往美龄身上贴，才湿淋淋地回到贼船上。反腐？那就是儿子去打老子的靠山！别闹了。
看过,2014-12-23 10:49:32,1.0,1,情节拖拉 磨磨唧唧 真的硬着头皮看完的 里面主角都太差劲了 女主角完全一个表情没变过 男主角头脑简单冲动 就老戏骨好看 马汉山 方行长演的好
看过,2014-10-25 11:59:41,3.0,2,虎头蛇尾，几个女角的戏都很莫名
看过,2015-08-23 14:40:05,4.0,0,题材不错 人物刻画厉害 有点慢 没高潮
看过,2016-08-09 07:47:41,5.0,1,很细腻的片子 但我觉得没有历史知识或许会有些吃力？各种老戏骨飚戏不要太过瘾
看过,2014-11-18 15:33:34,5.0,0,真！的！很！好！看！。。最后一星加给大陆电视剧不多的良心！
看过,2015-10-11 17:02:22,5.0,0,特别棒！
看过,2014-11-10 22:04:33,4.0,0,危险无处不在，恐惧却由心生。一个政府的恐惧症，如果到了丧失对危险的认知与分辨的程度，那这恐惧就会促成大量内耗，加速它的崩溃。恐惧，会变成一个幽灵般的敌人，能将伤害输出到每个生存空间，即便它不亲来打击。
看过,2015-10-30 14:13:10,0,1,"只看了王凯cut就不评星了，想想我这么一个当年看剧不能漏掉任何一句台词的人也有今天，迷妹power简直太可怕……由cut可窥本剧精良是精良，然而节奏似乎不大行。我凯仍然是一个兄控耿直小哭包，这设定也是没sei了，可是为什么别人家的小少爷人人爱，我们方家小少爷就没人疼，哼,,Ծ‸Ծ,,"
看过,2017-04-23 11:49:40,4.0,0,进度实在太慢，剧情基本全部靠台词。虽然都是戏骨间对戏，刘烨作为男主全程一个表情，人设还很欠抽，戏里所有男配角都比他这个男主角演技好。
看过,2017-04-22 19:39:25,4.0,4,很有感触
看过,2017-08-27 20:53:52,4.0,0,被情怀感动
看过,2016-02-03 14:41:09,3.0,0,抑郁症都要看出来了！生逢末世，所有人都是棋子，历史的棋局上没有面目的棋子，可以随时牺牲的棋子。难怪喜欢上戏份不多的孟韦，虽然也是压抑却代表着美好。崔中石曾可达两个信仰最坚定的人，死的时候我都哭了，特别是可达同志，大写的悲剧。刘烨演技虽然一贯扑街，这次令人太难受，口音神态简直了
看过,2014-11-29 23:03:57,4.0,0,挺好，有质感，部分为了戏剧的张力作了点，逻辑差点
看过,2016-01-18 08:01:10,5.0,0,好看，评分低的原因大概是就是不太亲民。但是说真的我太讨厌刘烨了
看过,2017-08-25 08:06:36,5.0,0,9分
看过,2015-11-20 09:13:59,4.0,0,精彩的无间道自不多说，最让人惊喜的是对理想描述的豪情万丈，还有一个个鲜活的人物。唯一不喜欢刘烨的表演或者说方孟敖这个角色，桀骜有余深度不足。
看过,2016-10-14 23:56:20,4.0,0,16集5星 飚戏太爽！山影剧本最大的问题就是后半段疲软，女主角崔中石死后整部剧又是靠演技在撑了……
看过,2016-10-05 16:01:56,4.0,1,历史如此相似，为何重蹈覆辙
看过,2018-04-03 19:55:19,5.0,9,小说和电视剧交替着看，除了刘烨唱歌没有原著描写的那么好之外，刘烨演的方孟敖和刘和平描写的一模一样，刘烨演的就是书里的方孟敖，从身高外貌性格内心活动处事为人，完全符合原著，真棒。
看过,2014-11-14 09:54:30,5.0,0,太长了，又不能快进，看了快一个月
看过,2015-11-14 11:48:44,5.0,2,心疼孟韦！
看过,2015-10-31 18:41:28,5.0,0,-24
