看过,2018-02-19 20:08:39,3.0,31,这个电影不分级真的好吗。。电影院的小朋友都吓傻了。。
看过,2018-02-16 14:58:16,4.0,79,枪战场面简直无可挑剔，文戏一笔带过反而更精炼，比湄公河行动高一层次。
看过,2018-02-23 13:06:11,3.0,21,7分吧，情节细节太薄弱，就剩突突突了
看过,2018-02-18 00:20:02,5.0,34,爽！燃！爆炸！荷尔蒙！简直不敢相信是国产片！真实度是国产战争片的新高度！比战狼大概高了10个档次！从头打到尾！要什么剧情？！
看过,2018-02-16 23:54:01,4.0,34,剑指《黑鹰坠落》，遥望《拆弹部队》，虽未能至，却已超越彼得·博格，炸败迈克尔·贝。
看过,2018-02-15 14:52:45,4.0,103,全程无尿点，基本没什么文戏，就是不断攻克新任务，紧张刺激，但说实话没有强心脏的话看下来也会有点累。突出团体合作，平均戏份，所以人物塑造有点平，但还是有亮点。比战狼高级太多，喜欢。
看过,2018-02-12 13:35:02,4.0,118,热血，战友情，战争激战场面火爆震撼，印象深刻的是狙击战，坦克战。
看过,2018-02-18 05:49:55,4.0,33,有了战狼2的吃螃蟹经验， 只要敢放开手搞，我们还是可拍出上乘的军事动作电影，全片从头打到尾，无论是细节，剧情承接，可观赏度，都青出于蓝，有钢锯岭的画面，有拯救大兵瑞恩的故事，黑鹰坠落的战斗，有勇者行动的胜利凯旋，为了救一位中国公民，人民子弟兵真的是抛头颅洒热血，激发人强烈的爱国热情
看过,2018-02-16 14:44:32,5.0,93,全片无尿点，就像彩虹六号一样，不仅热血而且真实，个人英雄主义有适当突显但并不过分。全片3/4处还有反战渴望和平的感觉，实属不易
看过,2018-02-21 19:37:25,3.0,26,简单粗暴型的动作大片，确实很拼命很刺激。但是因为文戏的过分缺失，人物以及人物之间的关系都没能得到展现；甚至段落与段落之间有严重的拼凑感。
看过,2018-02-16 16:27:16,4.0,34,前三十分钟会和隔壁战狼2串戏，从《美国狙击手》上身的狙击手大战以后就渐入佳境，林超贤终于以毅然决然（破罐破摔）的弃文从武，反而取得了比湄公河更有力的效果，不过贺岁第一片就把全场观众吓得不轻真的好不
看过,2018-02-17 17:03:49,5.0,29,怎么也想不到2018年就能看到这样的军事电影，这个国家进步的速度总是出人意料。
看过,2018-02-20 17:44:03,2.0,36,就不要再侮辱黑鹰坠落了……
看过,2018-02-18 22:09:42,3.0,34,这大过年的。。。
看过,2018-02-18 22:06:13,4.0,35,春节期间唯一一部全场安静如🐓 认认真真看的电影 血腥镜头吓跑啦不少熊孩子秒阿
看过,2018-02-23 12:50:41,4.0,22,电影分级太重要了，可以避免吓到小孩子和隔绝全程发嗲说老公我好怕的女傻逼
看过,2018-02-18 16:03:27,4.0,23,出乎意料的好看，而且好看哭了（真的哭了）。本来心里很抵制这种带着有政宣色彩的题材，但其实并没有用力渲染、过分夸大。爆炸、动作场面连贯精彩，演员表演基本在线（除了黄景瑜的台词一言难尽）。砰砰砰、啪啪啪、轰轰轰，合格好看的战争片！
看过,2018-02-16 18:06:02,5.0,75,不是军事迷，但是也喜欢军事题材的电影，会有一种自豪的感觉，多少了解一点点我国的军事。《红海行动》目前我看到中国军事题材里我最欣赏的一部电影。没有夸张的个人英雄主义，情节合理，有泪点，有燃点，全程绝对不会走神。虽然最后有牺牲，但是战场毕竟是战场。中国海军赞
看过,2018-02-20 23:45:26,5.0,25,实在不适合小孩子看。
看过,2018-02-26 22:17:47,1.0,10,林超贤本来是香港三流导演里我蛮欣赏的一个。
看过,2018-02-27 21:40:26,4.0,9,看完后最大的感想是：我们在焦虑的那些事 在战争面前真的都不算什么事儿…
看过,2018-02-21 20:10:51,3.0,24,难以想象这部电影会有这样的高分。除了画面镜头和各种装备，其他乏善可陈。情节转化突兀，拼接痕迹严重。人物先后转变也有点莫名其妙。想描写很多人，结果主次不分，没写好任何一个人。这不是一个完整的故事，这是一个拼盘。整体成熟度上远逊色于战狼2。
看过,2018-02-16 19:59:38,5.0,28,四星，加一星给板寸头小姐姐！！！想嫁！！！果然今年春节档最强电影无疑。未成年人不要看。
看过,2018-02-24 13:05:04,4.0,27,相比战狼的个人英雄主义bug，这部的团魂是碾压式的。勇者无惧不是因为无所畏惧，而是因为敬畏死亡又心怀大爱。
看过,2018-02-25 21:26:57,3.0,11,本来是要给四星的，没想到故事越拖越长，从一个故事拖开成三个故事，就算是三个故事也可以讲得紧凑点不是？然鹅并没有，越拖越炸就越让我疲劳，所以四星变三星。果断没看3D～【光谷cgv】
看过,2018-02-17 13:55:58,4.0,29,分级制度，真的不了解一下？
看过,2018-02-18 22:08:58,5.0,53,我的妈啊！答应我一定要去看好嘛！太热血太燃了！比湄公河好看100倍！但是16岁以下不要看！！！太多血肉镜头还有“斩首”镜头让我想起了不愉快的回忆，大约十五年前网络还没有墙的时候看了一个伊拉克斩首美国大兵视频，成为了人生阴影。
看过,2018-02-17 14:08:38,3.0,27,动作场面精细，剧情衔接粗糙。打戏轮番上阵确实好看，但文戏缺失使节奏缺少起伏，而且缺乏剧情逻辑延展的关键性动机。对人物的刻画也很不足。还有脸化反了的这种细节硬伤……这些都反映了林超贤的弱点。不过它比《战狼》更有开创性，不再是披着个人英雄主义的狼，还首次加注了大国国际人道主义的关怀。
看过,2018-02-17 20:24:10,1.0,11,跟爸爸看的。
看过,2018-02-17 14:13:18,1.0,42,中和一下情怀分，黑鹰坠落8.5 野战排8.1 兵临城下8.3 卧虎藏龙7.9，不服
看过,2018-02-16 23:48:54,5.0,70,能给9分 很多年以后人们会说《红海行动》是中国大片的先河
看过,2018-02-18 22:08:31,5.0,47,太硬了！没见过这么硬的，震撼教育，好莱坞特么简直都是pussy！不过带孩子来看imax版的家长可以被告精神虐待了吧…但是！台词太糟糕了…实在配不上这么好的镜头场面节奏服化道等等。作为主旋律电影的缺点是体现主旋律…
